card_id,rt
173239,89
173240,13
173241,63
173242,83
173243,70
173244,41
173245,51
173246,80
173247,82
173248,73
173249,70
173250,62
173251,74
173252,69
173253,20
173254,45
173255,49
173256,59
173257,58
173258,56
173259,53
173260,68
173261,55
173262,62
173263,55
173264,58
173265,51
173266,53
173267,55
173268,44
173269,37
173270,null
173271,88
173272,41
173273,86
173274,44
173275,null
173276,48
173277,68
173278,43
173279,75
173280,29
173281,68
173282,70
173283,null
173284,74
173285,81
173286,65
173287,45
173288,24
173289,23
173290,56
173291,57
173292,60
173293,22
173294,71
173295,42
173296,37
173297,51
173298,21
173299,21
173300,36
173301,52
173302,55
173303,60
173304,29
173305,43
173306,56
173307,42
173308,43
173309,65
173310,43
173311,52
173312,21
173313,43
173314,17
173315,73
173316,19
173317,29
173318,20
173319,14
173320,63
173321,22
173322,48
173323,37
173324,22
173325,37
173326,20
173327,43
173328,12
173329,21
173330,61
173331,45
173332,21
173333,24
173334,43
173335,18
173336,29
173337,38
173338,13
173339,46
173340,45
173341,37
173342,44
173343,57
173344,46
173345,60
173346,20
173347,23
173348,22
173349,29
173350,29
173351,36
173352,18
173353,16
173354,21
173355,19
173356,59
173357,48
173358,46
173359,59
173360,43
173361,75
173362,37
173363,24
173364,22
173365,58
173366,43
173367,49
173368,73
173369,16
173370,21
173371,20
173372,15
173373,19
173374,13
173375,59
173376,40
173377,13
173378,43
173379,43
173380,19
173381,43
173382,43
173383,16
173384,19
173385,42
173386,15
173387,75
173388,29
173389,22
173390,23
173391,13
173392,22
173393,16
173394,36
173395,44
173396,65
173397,44
173398,61
173399,46
173400,45
173401,21
173402,47
173403,56
173404,45
173405,43
173406,37
173407,23
173408,59
173409,37
173410,16
173411,71
173412,15
173413,24
173414,23
173415,20
173416,31
173417,22
173418,45
173419,22
173420,58
173421,21
173422,20
173423,46
173424,70
173425,14
173426,43
173427,46
173428,18
173429,36
173430,51
173431,42
173432,67
173433,29
173434,57
173435,38
173436,22
173437,59
173438,20
173439,80
173440,37
173441,80
173442,40
173443,22
173444,57
173445,24
173446,30
173447,50
173448,52
173449,15
173450,22
173451,37
173452,36
173453,17
173454,43
173455,42
173456,37
173457,23
173458,36
173459,53
173460,23
173461,72
173462,56
173463,52
173464,71
173465,51
173466,64
173467,61
173468,22
173469,46
173470,24
173471,15
173472,42
173473,16
173474,52
173475,43
173476,24
173477,51
173478,73
173479,73
173480,21
173481,73
173482,65
173483,44
173484,43
173485,43
173486,65
173487,50
173488,23
173489,23
173490,71
173491,70
173492,71
173493,12
173494,66
173495,36
173496,57
173497,52
173498,23
173499,71
173500,64
173501,68
173502,21
173503,69
173504,13
173505,29
173506,22
173507,71
173508,53
173509,18
173510,57
173511,68
173512,57
173513,46
173514,20
173515,57
173516,21
173517,40
173518,37
173519,24
173520,69
173521,22
173522,22
173523,18
173524,20
173525,20
173526,15
173527,44
173528,29
173529,19
173530,36
173531,43
173532,45
173533,42
173534,56
173535,30
173536,23
173537,52
173538,37
173539,21
173540,23
173541,19
173542,42
173543,53
173544,16
173545,52
173546,83
173547,18
173548,43
173549,37
173550,40
173551,23
173552,70
173553,46
173554,51
173555,67
173556,51
173557,50
173558,17
173559,45
173560,18
173561,22
173562,29
173563,43
173564,71
173565,61
173566,13
173567,44
173568,42
173569,19
173570,19
173571,23
173572,52
173573,37
173574,43
173575,13
173576,37
173577,51
173578,71
173579,65
173580,58
173581,24
173582,65
173583,22
173584,52
173585,54
173586,43
173587,24
173588,44
173589,71
173590,71
173591,43
173592,81
173593,78
173594,86
173595,66
173596,15
173597,62
173598,37
173599,51
173600,51
173601,62
173602,67
173603,29
173604,18
173605,37
173606,43
173607,13
173608,78
173609,58
173610,42
173611,37
173612,15
173613,57
173614,61
173615,72
173616,65
173617,39
173618,51
173619,59
173620,23
173621,40
173622,44
173623,39
173624,14
173625,15
173626,23
173627,22
173628,61
173629,15
173630,20
173631,36
173632,64
173633,44
173634,46
173635,42
173636,19
173637,15
173638,42
173639,17
173640,62
173641,56
173642,36
173643,36
173644,68
173645,63
173646,17
173647,16
173648,19
173649,12
173650,45
173651,30
173652,23
173653,68
173654,23
173655,20
173656,17
173657,23
173658,22
173659,12
173660,30
173661,59
173662,56
173663,42
173664,28
173665,36
173666,63
173667,22
173668,17
173669,59
173670,51
173671,19
173672,44
173673,54
173674,39
173675,13
173676,36
173677,58
173678,68
173679,20
173680,41
173681,21
173682,38
173683,12
173684,75
173685,22
173686,36
173687,29
173688,51
173689,21
173690,56
173691,65
173692,28
173693,36
173694,36
173695,22
173696,36
173697,60
173698,53
173699,21
173700,45
173701,36
173702,23
173703,19
173704,20
173705,56
173706,18
173707,29
173708,46
173709,36
173710,12
173711,15
173712,57
173713,74
173714,62
173715,49
173716,50
173717,14
173718,39
173719,16
173720,55
173721,23
173722,13
173723,46
173724,12
173725,65
173726,50
173727,39
173728,49
173729,52
173730,72
173731,52
173732,42
173733,50
173734,23
173735,42
173736,40
173737,46
173738,44
173739,20
173740,23
173741,28
173742,44
173743,23
173744,22
173745,51
173746,73
173747,46
173748,50
173749,41
173750,56
173751,19
173752,62
173753,44
173754,22
173755,42
173756,13
173757,42
173758,44
173759,43
173760,22
173761,36
173762,50
173763,45
173764,18
173765,44
173766,74
173767,37
173768,42
173769,43
173770,36
173771,45
173772,50
173773,36
173774,14
173775,50
173776,43
173777,42
173778,44
173779,19
173780,56
173781,15
173782,60
173783,66
173784,52
173785,42
173786,14
173787,68
173788,59
173789,14
173790,15
173791,42
173792,64
173793,42
173794,36
173795,36
173796,20
173797,50
173798,59
173799,29
173800,56
173801,59
173802,36
173803,40
173804,50
173805,42
173806,50
173807,49
173808,61
173809,23
173810,20
173811,19
173812,51
173813,56
173814,42
173815,36
173816,22
173817,14
173818,61
173819,36
173820,45
173821,43
173822,65
173823,74
173824,15
173825,72
173826,67
173827,73
173828,18
173829,23
173830,59
173831,65
173832,69
173833,36
173834,29
173835,44
173836,14
173837,55
173838,50
173839,28
173840,48
173841,18
173842,37
173843,23
173844,36
173845,14
173846,39
173847,44
173848,23
173849,67
173850,22
173851,49
173852,53
173853,19
173854,74
173855,42
173856,20
173857,60
173858,49
173859,42
173860,70
173861,16
173862,42
173863,45
173864,50
173865,42
173866,50
173867,50
173868,54
173869,20
173870,42
173871,18
173872,13
173873,42
173874,55
173875,61
173876,16
173877,51
173878,19
173879,90
173880,42
173881,80
173882,60
173883,74
173884,50
173885,59
173886,17
173887,38
173888,19
173889,60
173890,29
173891,46
173892,42
173893,51
173894,65
173895,28
173896,70
173897,50
173898,22
173899,75
173900,39
173901,62
173902,14
173903,36
173904,38
173905,13
173906,42
173907,60
173908,53
173909,42
173910,43
173911,63
173912,73
173913,20
173914,51
173915,70
173916,17
173917,50
173918,42
173919,42
173920,56
173921,22
173922,44
173923,44
173924,56
173925,70
173926,53
173927,54
173928,70
173929,86
173930,44
173931,48
173932,70
173933,49
173934,72
173935,36
173936,65
173937,45
173938,36
173939,21
173940,36
173941,22
173942,36
173943,22
173944,42
173945,67
173946,61
173947,54
173948,63
173949,65
173950,38
173951,59
173952,53
173953,59
173954,42
173955,51
173956,51
173957,42
173958,56
173959,16
173960,21
173961,42
173962,25
173963,22
173964,56
173965,54
173966,56
173967,51
173968,16
173969,21
173970,46
173971,42
173972,45
173973,19
173974,36
173975,37
173976,24
173977,42
173978,13
173979,21
173980,46
173981,62
173982,45
173983,51
173984,42
173985,17
173986,23
173987,15
173988,36
173989,21
173990,32
173991,42
173992,36
173993,50
173994,36
173995,20
173996,36
173997,62
173998,44
173999,42
174000,42
174001,72
174002,22
174003,13
174004,17
174005,13
174006,22
174007,54
174008,15
174009,50
174010,20
174011,54
174012,66
174013,60
174014,36
174015,56
174016,75
174017,42
174018,55
174019,46
174020,51
174021,61
174022,13
174023,21
174024,29
174025,64
174026,58
174027,36
174028,20
174029,46
174030,36
174031,21
174032,20
174033,56
174034,57
174035,70
174036,13
174037,58
174038,28
174039,62
174040,20
174041,18
174042,43
174043,15
174044,17
174045,74
174046,21
174047,54
174048,36
174049,22
174050,21
174051,44
174052,30
174053,21
174054,16
174055,18
174056,12
174057,21
174058,36
174059,36
174060,52
174061,47
174062,36
174063,36
174064,42
174065,74
174066,19
174067,19
174068,47
174069,19
174070,63
174071,46
174072,37
174073,23
174074,21
174075,39
174076,22
174077,36
174078,14
174079,51
174080,60
174081,42
174082,22
174083,42
174084,39
174085,51
174086,42
174087,31
174088,14
174089,56
174090,45
174091,56
174092,18
174093,60
174094,39
174095,36
174096,50
174097,23
174098,24
174099,62
174100,51
174101,42
174102,74
174103,43
174104,17
174105,36
174106,20
174107,15
174108,20
174109,22
174110,44
174111,22
174112,19
174113,23
174114,42
174115,45
174116,19
174117,49
174118,36
174119,42
174120,46
174121,45
174122,45
174123,20
174124,60
174125,51
174126,68
174127,48
174128,23
174129,36
174130,43
174131,17
174132,23
174133,18
174134,37
174135,44
174136,23
174137,50
174138,44
174139,36
174140,21
174141,56
174142,48
174143,51
174144,66
174145,67
174146,56
174147,22
174148,50
174149,25
174150,45
174151,58
174152,19
174153,68
174154,72
174155,60
174156,65
174157,62
174158,21
174159,23
174160,72
174161,36
174162,62
174163,44
174164,58
174165,36
174166,30
174167,66
174168,15
174169,20
174170,72
174171,54
174172,37
174173,16
174174,55
174175,17
174176,56
174177,36
174178,75
174179,42
174180,56
174181,50
174182,13
174183,50
174184,57
174185,54
174186,36
174187,16
174188,63
174189,13
174190,38
174191,51
174192,16
174193,22
174194,46
174195,29
174196,56
174197,21
174198,42
174199,36
174200,51
174201,23
174202,19
174203,12
174204,54
174205,42
174206,23
174207,50
174208,12
174209,87
174210,45
174211,60
174212,46
174213,64
174214,72
174215,23
174216,68
174217,70
174218,30
174219,42
174220,62
174221,68
174222,74
174223,64
174224,56
174225,13
174226,58
174227,54
174228,90
174229,54
174230,53
174231,37
174232,17
174233,22
174234,45
174235,21
174236,50
174237,50
174238,22
174239,18
174240,37
174241,16
174242,56
174243,63
174244,51
174245,60
174246,58
174247,42
174248,42
174249,44
174250,19
174251,70
174252,77
174253,39
174254,51
174255,45
174256,88
174257,72
174258,42
174259,50
174260,36
174261,64
174262,54
174263,53
174264,36
174265,66
174266,45
174267,36
174268,61
174269,23
174270,51
174271,61
174272,44
174273,42
174274,44
174275,79
174276,31
174277,78
174278,42
174279,44
174280,23
174281,62
174282,65
174283,50
174284,64
174285,86
174286,56
174287,74
174288,76
174289,63
174290,59
174291,63
174292,49
174293,61
174294,35
174295,22
174296,20
174297,22
174298,43
174299,12
174300,41
174301,44
174302,35
174303,52
174304,22
174305,21
174306,54
174307,55
174308,12
174309,41
174310,15
174311,29
174312,13
174313,41
174314,21
174315,51
174316,72
174317,13
174318,50
174319,19
174320,22
174321,22
174322,49
174323,50
174324,20
174325,21
174326,22
174327,48
174328,35
174329,48
174330,59
174331,28
174332,22
174333,52
174334,21
174335,15
174336,49
174337,50
174338,41
174339,59
174340,19
174341,17
174342,21
174343,59
174344,20
174345,35
174346,20
174347,21
174348,22
174349,39
174350,61
174351,55
174352,15
174353,41
174354,22
174355,41
174356,59
174357,54
174358,35
174359,62
174360,63
174361,35
174362,16
174363,19
174364,13
174365,59
174366,35
174367,56
174368,45
174369,50
174370,19
174371,60
174372,41
174373,35
174374,28
174375,70
174376,62
174377,58
174378,40
174379,41
174380,35
174381,63
174382,70
174383,44
174384,70
174385,20
174386,55
174387,69
174388,58
174389,52
174390,21
174391,14
174392,14
174393,22
174394,17
174395,61
174396,18
174397,22
174398,23
174399,35
174400,20
174401,20
174402,55
174403,29
174404,22
174405,18
174406,41
174407,18
174408,72
174409,53
174410,67
174411,72
174412,14
174413,21
174414,19
174415,41
174416,63
174417,41
174418,54
174419,28
174420,22
174421,18
174422,55
174423,35
174424,20
174425,30
174426,28
174427,19
174428,41
174429,22
174430,28
174431,21
174432,59
174433,35
174434,57
174435,21
174436,23
174437,19
174438,21
174439,54
174440,41
174441,65
174442,36
174443,44
174444,19
174445,20
174446,22
174447,19
174448,35
174449,35
174450,15
174451,35
174452,50
174453,21
174454,15
174455,22
174456,16
174457,44
174458,28
174459,23
174460,41
174461,59
174462,15
174463,41
174464,62
174465,50
174466,35
174467,64
174468,14
174469,54
174470,55
174471,41
174472,55
174473,23
174474,57
174475,55
174476,41
174477,49
174478,16
174479,70
174480,28
174481,43
174482,35
174483,55
174484,41
174485,53
174486,14
174487,35
174488,36
174489,41
174490,49
174491,50
174492,49
174493,35
174494,54
174495,21
174496,41
174497,53
174498,72
174499,42
174500,43
174501,45
174502,35
174503,72
174504,46
174505,48
174506,75
174507,45
174508,45
174509,45
174510,57
174511,49
174512,41
174513,44
174514,58
174515,58
174516,35
174517,44
174518,28
174519,17
174520,17
174521,35
174522,55
174523,15
174524,13
174525,22
174526,53
174527,19
174528,55
174529,23
174530,20
174531,51
174532,90
174533,18
174534,22
174535,52
174536,65
174537,56
174538,50
174539,18
174540,44
174541,52
174542,14
174543,44
174544,62
174545,19
174546,49
174547,55
174548,41
174549,43
174550,73
174551,41
174552,23
174553,68
174554,43
174555,47
174556,22
174557,41
174558,19
174559,48
174560,37
174561,41
174562,67
174563,42
174564,15
174565,78
174566,49
174567,35
174568,50
174569,35
174570,65
174571,49
174572,72
174573,19
174574,43
174575,65
174576,61
174577,22
174578,77
174579,62
174580,67
174581,21
174582,41
174583,39
174584,61
174585,41
174586,50
174587,58
174588,41
174589,20
174590,48
174591,36
174592,84
174593,57
174594,87
174595,39
174596,53
174597,69
174598,35
174599,59
174600,58
174601,65
174602,54
174603,35
174604,45
174605,55
174606,60
174607,85
174608,38
174609,28
174610,19
174611,80
174612,50
174613,19
174614,45
174615,57
174616,50
174617,61
174618,49
174619,63
174620,50
174621,52
174622,60
174623,20
174624,65
174625,75
174626,61
174627,57
174628,41
174629,61
174630,49
174631,64
174632,23
174633,35
174634,49
174635,20
174636,59
174637,58
174638,23
174639,22
174640,26
174641,20
174642,17
174643,59
174644,67
174645,55
174646,64
174647,65
174648,41
174649,35
174650,59
174651,15
174652,18
174653,35
174654,41
174655,56
174656,75
174657,41
174658,22
174659,19
174660,13
174661,28
174662,35
174663,50
174664,43
174665,14
174666,28
174667,36
174668,35
174669,22
174670,52
174671,15
174672,21
174673,41
174674,15
174675,36
174676,54
174677,41
174678,16
174679,23
174680,16
174681,15
174682,44
174683,49
174684,41
174685,50
174686,20
174687,59
174688,36
174689,41
174690,55
174691,51
174692,29
174693,63
174694,61
174695,49
174696,71
174697,75
174698,54
174699,20
174700,12
174701,41
174702,45
174703,39
174704,28
174705,64
174706,21
174707,12
174708,57
174709,36
174710,47
174711,18
174712,28
174713,18
174714,43
174715,36
174716,49
174717,44
174718,63
174719,16
174720,23
174721,50
174722,43
174723,58
174724,44
174725,23
174726,28
174727,21
174728,22
174729,41
174730,43
174731,66
174732,54
174733,41
174734,56
174735,58
174736,20
174737,44
174738,12
174739,35
174740,49
174741,41
174742,51
174743,51
174744,13
174745,43
174746,23
174747,21
174748,36
174749,15
174750,62
174751,23
174752,20
174753,65
174754,14
174755,15
174756,41
174757,41
174758,75
174759,12
174760,73
174761,22
174762,41
174763,23
174764,15
174765,41
174766,22
174767,23
174768,22
174769,35
174770,36
174771,28
174772,49
174773,18
174774,26
174775,15
174776,41
174777,23
174778,45
174779,29
174780,41
174781,44
174782,48
174783,54
174784,13
174785,12
174786,18
174787,69
174788,44
174789,42
174790,23
174791,22
174792,51
174793,41
174794,69
174795,47
174796,18
174797,41
174798,56
174799,29
174800,19
174801,18
174802,48
174803,14
174804,28
174805,55
174806,41
174807,54
174808,12
174809,54
174810,43
174811,49
174812,12
174813,36
174814,35
174815,36
174816,58
174817,62
174818,36
174819,71
174820,14
174821,44
174822,37
174823,41
174824,35
174825,30
174826,59
174827,55
174828,81
174829,67
174830,41
174831,14
174832,63
174833,44
174834,41
174835,59
174836,64
174837,49
174838,75
174839,41
174840,44
174841,19
174842,23
174843,15
174844,50
174845,54
174846,44
174847,52
174848,28
174849,17
174850,18
174851,41
174852,39
174853,44
174854,72
174855,17
174856,62
174857,16
174858,50
174859,61
174860,36
174861,49
174862,19
174863,85
174864,20
174865,28
174866,38
174867,19
174868,43
174869,23
174870,45
174871,12
174872,17
174873,22
174874,75
174875,79
174876,28
174877,62
174878,43
174879,21
174880,20
174881,72
174882,72
174883,61
174884,35
174885,72
174886,63
174887,20
174888,16
174889,55
174890,44
174891,41
174892,51
174893,50
174894,71
174895,50
174896,64
174897,29
174898,75
174899,46
174900,56
174901,49
174902,50
174903,51
174904,51
174905,23
174906,49
174907,62
174908,50
174909,22
174910,45
174911,62
174912,60
174913,61
174914,69
174915,75
174916,17
174917,58
174918,43
174919,63
174920,57
174921,21
174922,44
174923,42
