card_id,api_player_id,player_name,season,position_pool,rt,band
134249,25374,K. Wimmer,1617,FB,51,Good
134250,47370,Borja Bastón,1617,Winger,31,Okay
134251,47508,Muniesa,1617,CB,62,Very Good
134252,47531,Jordi Amat,1617,CB,63,Very Good
134253,90497,W. Reid,1617,CB,67,Very Good
134254,2790,J. Guðmunds­son,1617,Winger,44,Okay
134255,2795,G. Sigurðsson,1617,Winger,87,World Class
134256,3106,S. Berahino,1617,ST,21,Poor
134257,15283,Emilio Nsue,1617,CB,46,Good
134258,16821,Ramadan Sobhi,1617,CAM,35,Okay
134259,19204,C. Davies,1617,CB,70,Excellent
134260,19339,L. Narsingh,1617,Winger,45,Good
134261,19502,J. Allen,1617,CM,72,Excellent
134262,19895,B. Oviedo,1617,CB,56,Good
134263,22102,W. Khazri,1617,ST,31,Okay
134264,37146,C. Martina,1617,CB,54,Good
134265,287,D. Lovren,1617,FB,65,Very Good
134266,531,D. Blind,1617,CB,65,Very Good
134267,1695,Santi Cazorla,1617,CM,59,Very Good
134268,2461,S. Rondón,1617,ST,69,Excellent
134269,18831,A. Carroll,1617,ST,69,Excellent
134270,18842,M. Sakho,1617,FB,53,Good
134271,18952,C. Austin,1617,ST,66,Very Good
134272,51146,V. Mannone,1617,GK,44,Okay
134273,175,E. Dier,1617,CB,62,Very Good
134274,730,T. Courtois,1617,GK,75,Excellent
134275,909,M. Rashford,1617,Winger,59,Very Good
134276,924,F. Coquelin,1617,CM,63,Very Good
134277,1439,Héctor Bellerín,1617,FB,67,Very Good
134278,1688,R. Funes Mori,1617,FB,63,Very Good
134279,2280,César Azpilicueta,1617,CB,67,Very Good
134280,2735,P. Højbjerg,1617,CAM,30,Okay
134281,18812,Adrián,1617,GK,58,Very Good
134282,18949,Oriol Romeu,1617,CM,63,Very Good
134283,19322,M. van der Hoorn,1617,CB,59,Very Good
134284,19497,B. Martins Indi,1617,FB,64,Very Good
134285,37154,J. Clasie,1617,CM,47,Good
134286,47407,A. Nyom,1617,CB,26,Poor
134287,159,H. Lloris,1617,GK,75,Excellent
134288,184,H. Kane,1617,ST,92,Elite
134289,186,Son Heung-Min,1617,Winger,86,World Class
134290,1440,R. Holding,1617,FB,56,Good
134291,2905,Lee Chung-Yong,1617,CDM,54,Good
134292,2928,C. Benteke,1617,ST,84,Exceptional
134293,18900,Ki Sung-Yueng,1617,CM,57,Good
134294,18926,A. Westwood,1617,CM,43,Okay
134295,19242,P. McNair,1617,CB,48,Good
134296,26293,R. Zieler,1617,GK,43,Okay
134297,50869,B. Guzan,1617,GK,47,Good
134298,282,S. Mignolet,1617,GK,73,Excellent
134299,302,Roberto Firmino,1617,ST,83,Exceptional
134300,304,S. Mané,1617,Winger,85,World Class
134301,635,R. Mahrez,1617,Winger,65,Very Good
134302,1558,Joel Robles,1617,GK,63,Very Good
134303,2675,José Fonte,1617,CB,63,Very Good
134304,2710,S. Boufal,1617,Winger,32,Okay
134305,2728,K. Schmeichel,1617,GK,75,Excellent
134306,2930,J. Butland,1617,GK,31,Okay
134307,19319,M. Olsson,1617,FB,57,Good
134308,19412,S. Kingsley,1617,CB,55,Good
134309,185,Llorente,1617,ST,84,Exceptional
134310,629,K. De Bruyne,1617,CAM,87,World Class
134311,887,M. Darmian,1617,FB,64,Very Good
134312,902,N. Matić,1617,CM,67,Very Good
134313,910,A. Sánchez,1617,ST,92,Elite
134314,1457,H. Mkhitaryan,1617,ST,65,Very Good
134315,2299,Pedro,1617,Winger,84,Exceptional
134316,18788,J. Vardy,1617,ST,85,World Class
134317,18792,M. Britos,1617,CB,65,Very Good
134318,18797,C. Kabasele,1617,CDM,58,Very Good
134319,18859,Artur Boruc,1617,GK,75,Excellent
134320,19512,Bojan Krkić,1617,ST,50,Good
134321,30432,M. de Roon,1617,CM,59,Very Good
134322,30515,S. Zaza,1617,ST,21,Poor
134323,30805,V. Behrami,1617,CM,63,Very Good
134324,771,A. Kolarov,1617,CB,66,Very Good
134325,2475,R. Pereyra,1617,CAM,60,Very Good
134326,2777,I. Success,1617,CAM,39,Okay
134327,12975,O. Ighalo,1617,ST,38,Okay
134328,18795,José Holebas,1617,CB,71,Excellent
134329,18801,S. Prödl,1617,CB,65,Very Good
134330,18809,Deulofeu,1617,Winger,19,Poor
134331,18830,M. Arnautović,1617,CAM,70,Excellent
134332,18893,F. Fernández,1617,CB,67,Very Good
134333,30455,G. Ramírez,1617,CM,62,Very Good
134334,30462,M. Gabbiadini,1617,ST,55,Good
134335,30550,Ragnar Klavan,1617,FB,60,Very Good
134336,50785,B. Sagna,1617,FB,62,Very Good
134337,81021,C. Zúñiga,1617,CB,62,Very Good
134338,174,C. Eriksen,1617,CAM,87,World Class
134339,176,E. Lamela,1617,CDM,52,Good
134340,300,G. Wijnaldum,1617,CM,82,Exceptional
134341,307,X. Shaqiri,1617,CM,67,Very Good
134342,864,E. Can,1617,CAM,70,Excellent
134343,892,C. Smalling,1617,FB,60,Very Good
134344,904,P. Pogba,1617,CM,73,Excellent
134345,1459,A. Ramsey,1617,CM,61,Very Good
134346,2278,Marcos Alonso,1617,Winger,78,Excellent
134347,2295,O. Giroud,1617,Winger,82,Exceptional
134348,2617,C. Stuani,1617,Winger,52,Good
134349,18824,Pedro Obiang,1617,CAM,46,Good
134350,18944,M. Yoshida,1617,FB,65,Very Good
134351,30405,E. Fernandes,1617,CM,50,Good
134352,147,Philippe Coutinho,1617,Winger,87,World Class
134353,624,N. Otamendi,1617,CB,71,Excellent
134354,640,Fernandinho,1617,CM,61,Very Good
134355,844,A. Hernández,1617,ST,62,Very Good
134356,890,M. Rojo,1617,CB,61,Very Good
134357,898,Ander Herrera,1617,CM,65,Very Good
134358,1858,Lucas Leiva,1617,CM,60,Very Good
134359,1912,D. Payet,1617,Winger,70,Excellent
134360,2283,David Luiz,1617,CB,65,Very Good
134361,2294,Willian,1617,ST,73,Excellent
134362,12692,Oscar,1617,CM,49,Good
134363,19420,Evandro Goebel,1617,Winger,23,Poor
134364,21089,Fábio,1617,CB,65,Very Good
134365,47368,J. Calleri,1617,ST,31,Okay
134366,554,D. Tadić,1617,Winger,61,Very Good
134367,633,İ. Gündoğan,1617,CM,61,Very Good
134368,644,L. Sané,1617,Winger,65,Very Good
134369,883,Lee Grant,1617,GK,56,Good
134370,915,Gabriel Paulista,1617,CB,,
134371,2216,M. Niang,1617,CAM,50,Good
134372,2288,Daniel Noel Drinkwater,1617,CM,59,Very Good
134373,2290,N. Kanté,1617,CAM,45,Good
134374,2779,A. Musa,1617,Winger,41,Okay
134375,18764,M. Schneiderlin,1617,CM,54,Good
134376,18786,W. Ndidi,1617,Winger,54,Good
134377,18810,A. Gray,1617,ST,76,Excellent
134378,18816,A. Masuaku,1617,CB,,
134379,19421,M. Henriksen,1617,ST,25,Poor
134380,21487,P. Djilobodji,1617,CB,,
134381,172,D. Alli,1617,CAM,89,World Class
134382,297,A. Oxlade-Chamberlain,1617,CM,72,Excellent
134383,308,Daniel Andre Sturridge,1617,ST,53,Good
134384,1452,Mohamed Elneny,1617,CM,,
134385,1458,M. Özil,1617,CAM,85,World Class
134386,1972,L. Karius,1617,GK,,
134387,18854,A. Townsend,1617,Winger,58,Very Good
134388,18925,A. Lennon,1617,CDM,54,Good
134389,30412,Kevin Mirallas,1617,ST,75,Excellent
134390,49840,G. Clichy,1617,CB,63,Very Good
134391,106,N. Chadli,1617,CM,76,Excellent
134392,447,S. Feghouli,1617,CM,67,Very Good
134393,901,Mata,1617,CM,75,Excellent
134394,1370,A. Ayew,1617,ST,70,Excellent
134395,1593,O. Elabdellaoui,1617,CB,50,Good
134396,2992,A. N'Diaye,1617,CDM,58,Very Good
134397,3032,B. Afobe,1617,ST,70,Excellent
134398,18881,J. King,1617,ST,85,World Class
134399,18948,N. Redmond,1617,ST,72,Excellent
134400,19009,O. Niasse,1617,ST,57,Good
134401,19028,L. Marković,1617,CM,49,Good
134402,19326,L. Fer,1617,CM,73,Excellent
134403,19511,M. Diouf,1617,CAM,43,Okay
134404,21504,D. Ndong,1617,CAM,39,Okay
134405,50502,Álvaro Negredo,1617,ST,76,Excellent
134406,183,V. Janssen,1617,ST,51,Good
134407,452,Fernando,1617,CM,55,Good
134408,649,J. Denayer,1617,FB,61,Very Good
134409,885,E. Bailly,1617,CB,,
134410,1347,V. Moses,1617,CM,62,Very Good
134411,1648,F. Borini,1617,CAM,40,Okay
134412,2719,N. Amrabat,1617,Winger,,
134413,3012,K. Grosicki,1617,Winger,,
134414,3247,W. Zaha,1617,ST,79,Excellent
134415,3421,D. Amartey,1617,CB,59,Very Good
134416,18845,P. van Aanholt,1617,CB,57,Good
134417,19622,Modou Barrow,1617,CAM,,
134418,30816,S. Okaka,1617,ST,54,Good
134419,35533,E. Valencia,1617,Winger,54,Good
134420,47544,G. Imbula,1617,CM,49,Good
134421,1374,I. Slimani,1617,Winger,75,Excellent
134422,164,B. Davies,1516,,52,Good
134423,169,K. Trippier,1516,,53,Good
134424,284,J. Gomez,1516,,41,Okay
134425,290,V. van Dijk,1516,,61,Very Good
134426,626,J. Stones,1516,,26,Poor
134427,891,L. Shaw,1516,,41,Okay
134428,1443,Laurent Koscielny,1516,,66,Very Good
134429,1749,S. Davis,1516,,71,Excellent
134430,2990,I. Gueye,1516,,38,Okay
134431,18737,J. Ruddy,1516,,72,Excellent
134432,18758,S. Coleman,1516,,63,Very Good
134433,18861,N. Aké,1516,,45,Good
134434,18862,N. Clyne,1516,,45,Good
134435,18869,A. Smith,1516,,55,Good
134436,18941,M. Targett,1516,,41,Okay
134437,19187,J. Grealish,1516,,38,Okay
134438,292,J. Henderson,1516,,63,Very Good
134439,296,J. Milner,1516,CM,83,Exceptional
134440,627,K. Walker,1516,,62,Very Good
134441,1455,A. Iwobi,1516,,52,Good
134442,1469,D. Welbeck,1516,,61,Very Good
134443,2287,R. Barkley,1516,,84,Exceptional
134444,18885,K. Darlow,1516,,44,Okay
134445,18894,J. Lascelles,1516,,56,Good
134446,54,Diego Costa,1516,ST,85,World Class
134447,630,F. Delph,1516,,50,Good
134448,882,David de Gea,1516,,75,Excellent
134449,888,P. Jones,1516,,17,Poor
134450,900,J. Lingard,1516,,65,Very Good
134451,2281,Gary Cahill,1516,,61,Very Good
134452,2473,M. Lanzini,1516,,73,Excellent
134453,2938,J. Ward-Prowse,1516,,65,Very Good
134454,2939,C. Wilson,1516,,60,Very Good
134455,2997,Ł. Fabiański,1516,,75,Excellent
134456,18826,Mark Noble,1516,,77,Excellent
134457,18849,J. McArthur,1516,,57,Good
134458,18858,A. Begović,1516,,57,Good
134459,18878,J. Stanislas,1516,,64,Very Good
134460,18891,C. Clark,1516,,45,Good
134461,19299,J. Colback,1516,,45,Good
134462,108,Cesc Fàbregas,1516,,78,Excellent
134463,634,David Silva,1516,,79,Excellent
134464,907,R. Lukaku,1516,ST,88,World Class
134465,2275,W. Caballero,1516,,23,Poor
134466,2296,E. Hazard,1516,,60,Very Good
134467,18839,S. Dann,1516,,72,Excellent
134468,18912,P. Bardsley,1516,,41,Okay
134469,18956,S. Long,1516,,80,Exceptional
134470,19052,J. Puncheon,1516,,60,Very Good
134471,19193,G. Whelan,1516,,38,Okay
134472,19425,K. Stewart,1516,,18,Poor
134473,34739,J. Mutch,1516,,20,Poor
134474,190,Cédric Soares,1516,,51,Good
134475,305,D. Origi,1516,,63,Very Good
134476,908,A. Martial,1516,ST,81,Exceptional
134477,2778,K. Ịheanachọ,1516,,71,Excellent
134478,6830,S. de Jong,1516,,34,Okay
134479,18759,P. Jagielka,1516,,25,Poor
134480,18769,T. Walcott,1516,,64,Very Good
134481,18791,B. Foster,1516,,56,Good
134482,18804,T. Cleverley,1516,,65,Very Good
134483,18817,A. Ogbonna,1516,,26,Poor
134484,18892,P. Dummett,1516,,45,Good
134485,18903,M. Ritchie,1516,,74,Excellent
134486,18936,R. Bertrand,1516,,62,Very Good
134487,18996,H. Arter,1516,,39,Okay
134488,22246,L. Koné,1516,,62,Very Good
134489,18756,M. Stekelenburg,1516,,59,Very Good
134490,30878,A. Paloschi,1516,,41,Okay
134491,47550,Mario Suárez,1516,,20,Poor
134492,179,M. Sissoko,1516,,66,Very Good
134493,18843,J. Schlupp,1516,,52,Good
134494,18921,R. Brady,1516,,61,Very Good
134495,19169,J. Rodríguez,1516,,14,Poor
134496,19507,J. McClean,1516,,57,Good
134497,18813,A. Cresswell,1516,,69,Excellent
134498,18863,S. Cook,1516,,66,Very Good
134499,18935,A. McCarthy,1516,,39,Okay
134500,19184,Thomas James Carroll,1516,,39,Okay
134501,82140,B. Galloway,1516,,41,Okay
134502,1441,C. Jenkinson,1516,,56,Good
134503,19016,C. Chambers,1516,,14,Poor
134504,894,A. Young,1516,,60,Very Good
134505,3428,J. Ayew,1516,,63,Very Good
134506,18955,D. Ings,1516,,43,Okay
134507,19332,W. Routledge,1516,,53,Good
134508,19526,C. Gardner,1516,,66,Very Good
134509,90511,Victor Chinedu Anichebe,1516,,15,Poor
134510,18864,Charlie John Daniels,1516,,74,Excellent
134511,18865,S. Francis,1516,,60,Very Good
134512,18879,Andrew Surman,1516,,49,Good
134513,19303,Benjamin Watson,1516,,47,Good
134514,19423,Marc Pugh,1516,,64,Very Good
134515,19434,D. Rudd,1516,,49,Good
134516,19488,Danny Graham,1516,,15,Poor
134517,19583,Àngel Rangel,1516,,25,Poor
134518,19660,Billy Jones,1516,,53,Good
134519,19899,L. Cattermole,1516,,26,Poor
134520,18774,W. Morgan,1516,,54,Good
134521,18982,G. Murray,1516,,49,Good
134522,19176,T. Elphick,1516,,45,Good
134523,19308,L. Grabban,1516,,18,Poor
134524,19575,G. Cameron,1516,,26,Poor
134525,81993,J. Walters,1516,,65,Very Good
134526,82008,E. O'Kane,1516,,35,Okay
134527,1200,B. Ivanović,1516,,63,Very Good
134528,1742,G. McAuley,1516,,45,Good
134529,1750,Graham Dorrans,1516,,36,Okay
134530,17426,Russell Martin,1516,,61,Very Good
134531,18796,Daryl Janmaat,1516,,69,Excellent
134532,19079,Alexander Banor Tettey,1516,,48,Good
134533,19154,C. Brunt,1516,,50,Good
134534,19162,James  Morrison,1516,,67,Very Good
134535,19178,Alan Hutton,1516,,42,Okay
134536,35672,L. Ulloa,1516,,69,Excellent
134537,44839,S. Whittaker,1516,,46,Good
134538,44881,S. Naismith,1516,,32,Okay
134539,72157,I. Afellay,1516,,57,Good
134540,82025,I. Anya,1516,,36,Okay
134541,90512,R. Huth,1516,,61,Very Good
134542,642,S. Agüero,1516,ST,90,Elite
134543,1447,Nacho Monreal,1516,,56,Good
134544,2859,S. Larsson,1516,,34,Okay
134545,6599,F. Coloccini,1516,,45,Good
134546,6868,O. Toivonen,1516,,36,Okay
134547,15382,Jordi Gómez García-Penche,1516,,14,Poor
134548,18818,P. Zabaleta,1516,,41,Okay
134549,19144,B. Myhill,1516,,67,Very Good
134550,19171,Mark Bunn,1516,,47,Good
134551,19181,N. Taylor,1516,,42,Okay
134552,19304,Claudio Ariel Yacob,1516,,38,Okay
134553,19500,Ashley Williams,1516,,59,Very Good
134554,19501,Charles Graham Adam,1516,,46,Good
134555,19548,J. Olsson,1516,,53,Good
134556,19722,J. Collins,1516,,24,Poor
134557,81774,J. Ledley,1516,,38,Okay
134558,90489,P. Mertesacker,1516,,25,Poor
134559,2921,M. Dembélé,1516,,58,Very Good
134560,18773,C. Fuchs,1516,,60,Very Good
134561,18789,Gomes,1516,,75,Excellent
134562,19252,Rudy Gestede,1516,,63,Very Good
134563,19491,A. Federici,1516,,33,Okay
134564,19504,Darren  Fletcher,1516,,54,Good
134565,19708,G. O'Neil,1516,,25,Poor
134566,25237,J. Kirchhoff,1516,,22,Poor
134567,48528,Alexandre Dimitri Song-Billong,1516,,19,Poor
134568,50914,B. Schweinsteiger,1516,,38,Okay
134569,51298,Timothy Matthew Howard,1516,,70,Excellent
134570,53466,Leon Britton,1516,,24,Poor
134571,69388,D. Delaney,1516,,67,Very Good
134572,114747,Sylvain Distin,1516,,21,Poor
134573,893,A. Valencia,1516,,52,Good
134574,1436,Petr Čech,1516,,75,Excellent
134575,1739,Jonathon Patrick Flanagan,1516,,41,Okay
134576,2804,T. Klose,1516,,45,Good
134577,12464,Nikica Jelavić,1516,,47,Good
134578,19148,K. Gibbs,1516,,45,Good
134579,19158,Wesley Hoolahan,1516,,78,Excellent
134580,19429,F. Campbell,1516,,15,Poor
134581,19498,R. Shawcross,1516,,25,Poor
134582,82435,Gabriel  Imuetinyan Agbonlahor,1516,,32,Okay
134583,87348,C. Tioté,1516,,23,Poor
134584,104129,Kolo Habib Touré,1516,,45,Good
134585,167,D. Rose,1516,,63,Very Good
134586,1758,J. Defoe,1516,,84,Exceptional
134587,6929,S. Taylor,1516,,20,Poor
134588,18757,L. Baines,1516,,61,Very Good
134589,18928,P. Crouch,1516,,27,Poor
134590,19153,G. Barry,1516,,45,Good
134591,82009,J. Terry,1516,,45,Good
134592,83027,Rickie Lambert,1516,,31,Okay
134593,83131,Wes Brown,1516,,18,Poor
134594,87315,Kieran  Richardson,1516,,20,Poor
134595,90490,M. Carrick,1516,,25,Poor
134596,90491,G. Johnson,1516,,57,Good
134597,90507,Joleon Lescott,1516,,45,Good
134598,90519,Ryan Mason,1516,,38,Okay
134599,114744,Adam Johnson,1516,,49,Good
134600,18793,C. Cathcart,1516,,45,Good
134601,18840,M. Kelly,1516,,22,Poor
134602,18874,D. Gosling,1516,,58,Very Good
134603,18887,R. Elliot,1516,,65,Very Good
134604,19952,Sebastien Bassong,1516,,45,Good
134605,40175,Marcin Wasilewski,1516,,13,Poor
134606,87328,Philipp Wollscheid,1516,,26,Poor
134607,90488,Y. Cabaye,1516,,66,Very Good
134608,90493,Yaya Touré,1516,,78,Excellent
134609,90503,Y. Kaboul,1516,,42,Okay
134610,2991,C. Kouyaté,1516,,68,Excellent
134611,6898,R. De Laet,1516,,45,Good
134612,8465,Dieumerci Mbokani,1516,,68,Excellent
134613,12753,M. Fellaini,1516,,32,Okay
134614,18777,M. Albrighton,1516,,68,Excellent
134615,18787,S. Okazaki,1516,,55,Good
134616,18844,J. Tomkins,1516,,25,Poor
134617,19161,J. Montero,1516,,44,Okay
134618,19217,A. King,1516,,55,Good
134619,19229,D. Randolph,1516,,35,Okay
134620,19481,J. Rodwell,1516,,45,Good
134621,42246,W. Bony,1516,,63,Very Good
134622,2054,Jesús Navas,1516,,70,Excellent
134623,18738,R. Bennett,1516,,25,Poor
134624,18775,D. Simpson,1516,,26,Poor
134625,18802,É. Capoue,1516,,38,Okay
134626,18808,T. Deeney,1516,ST,85,World Class
134627,18857,C. Wickham,1516,,67,Very Good
134628,18876,Jordon Ibe,1516,,43,Okay
134629,19175,J. Chester,1516,,22,Poor
134630,19210,Andre Wisdom,1516,,21,Poor
134631,19609,J. O'Shea,1516,,25,Poor
134632,20456,C. Borthwick-Jackson,1516,,41,Okay
134633,44789,Y. Mulumbu,1516,,15,Poor
134634,181,V. Wanyama,1516,,45,Good
134635,295,A. Lallana,1516,,75,Excellent
134636,2574,J. Paredes,1516,,20,Poor
134637,18922,J. Cork,1516,,51,Good
134638,19236,M. Bešić,1516,,18,Poor
134639,19318,K. Naughton,1516,,58,Very Good
134640,21383,E. Pieters,1516,,43,Okay
134641,22010,S. Ojo,1516,,45,Good
134642,170,J. Vertonghen,1516,,26,Poor
134643,1133,S. Sinclair,1516,,48,Good
134644,1901,J. Amavi,1516,,52,Good
134645,18772,J. Evans,1516,,52,Good
134646,18841,P. Souaré,1516,,42,Okay
134647,18847,J. Ward,1516,,60,Very Good
134648,18932,F. Forster,1516,,61,Very Good
134649,19147,C. Dawson,1516,,65,Very Good
134650,19398,S. Fletcher,1516,,54,Good
134651,19913,D. Watmore,1516,,52,Good
134652,162,T. Alderweireld,1516,,71,Excellent
134653,15718,J. Okore,1516,,22,Poor
134654,18836,W. Hennessey,1516,,75,Excellent
134655,19061,T. Krul,1516,,42,Okay
134656,19240,J. Howson,1516,,66,Very Good
134657,36788,V. Anita,1516,,56,Good
134658,47508,Muniesa,1516,,22,Poor
134659,90497,W. Reid,1516,,53,Good
134660,90498,E. Mangala,1516,,25,Poor
134661,114751,Brede Hangeland,1516,,19,Poor
134662,645,R. Sterling,1516,,65,Very Good
134663,1477,S. Coates,1516,,41,Okay
134664,2726,K. Zouma,1516,,53,Good
134665,2795,G. Sigurðsson,1516,,83,Exceptional
134666,3106,S. Berahino,1516,,51,Good
134667,18763,J. McCarthy,1516,,57,Good
134668,18819,M. Antonio,1516,,74,Excellent
134669,18907,Joselu,1516,,57,Good
134670,18997,L. Bacuna,1516,,45,Good
134671,19166,D. Gayle,1516,,48,Good
134672,19502,J. Allen,1516,,55,Good
134673,22102,W. Khazri,1516,,45,Good
134674,25374,K. Wimmer,1516,,20,Poor
134675,37146,C. Martina,1516,,54,Good
134676,47531,Jordi Amat,1516,,16,Poor
134677,18831,A. Carroll,1516,,76,Excellent
134678,18842,M. Sakho,1516,,45,Good
134679,18856,B. Sako,1516,,45,Good
134680,19895,B. Oviedo,1516,,41,Okay
134681,21996,A. Baba,1516,,41,Okay
134682,51146,V. Mannone,1516,,62,Very Good
134683,287,D. Lovren,1516,,25,Poor
134684,531,D. Blind,1516,,52,Good
134685,730,T. Courtois,1516,,67,Very Good
134686,909,M. Rashford,1516,,65,Very Good
134687,1439,Héctor Bellerín,1516,,68,Excellent
134688,1688,R. Funes Mori,1516,,70,Excellent
134689,1695,Santi Cazorla,1516,,51,Good
134690,2280,César Azpilicueta,1516,,66,Very Good
134691,2461,S. Rondón,1516,,73,Excellent
134692,18812,Adrián,1516,,75,Excellent
134693,18906,Ayoze Pérez,1516,,65,Very Good
134694,18949,Oriol Romeu,1516,,39,Okay
134695,47407,A. Nyom,1516,,42,Okay
134696,175,E. Dier,1516,,67,Very Good
134697,184,H. Kane,1516,ST,90,Elite
134698,375,C. Mbemba,1516,,27,Poor
134699,924,F. Coquelin,1516,,24,Poor
134700,2928,C. Benteke,1516,,78,Excellent
134701,18926,A. Westwood,1516,,56,Good
134702,19065,Ivo Pinto,1516,,20,Poor
134703,37154,J. Clasie,1516,,24,Poor
134704,50869,B. Guzan,1516,,73,Excellent
134705,51012,Carles Gil,1516,,48,Good
134706,159,H. Lloris,1516,,75,Excellent
134707,186,Son Heung-Min,1516,,57,Good
134708,282,S. Mignolet,1516,,75,Excellent
134709,302,Roberto Firmino,1516,ST,84,Exceptional
134710,304,S. Mané,1516,,83,Exceptional
134711,635,R. Mahrez,1516,Winger,90,Elite
134712,1558,Joel Robles,1516,,53,Good
134713,2675,José Fonte,1516,,59,Very Good
134714,2825,A. Mitrović,1516,,78,Excellent
134715,2905,Lee Chung-Yong,1516,,39,Okay
134716,2930,J. Butland,1516,,75,Excellent
134717,18900,Ki Sung-Yueng,1516,,53,Good
134718,19242,P. McNair,1516,,14,Poor
134719,288,Alberto Moreno,1516,,66,Very Good
134720,629,K. De Bruyne,1516,CAM,84,Exceptional
134721,887,M. Darmian,1516,,45,Good
134722,910,A. Sánchez,1516,Winger,84,Exceptional
134723,2292,R. Loftus-Cheek,1516,,39,Okay
134724,2728,K. Schmeichel,1516,,75,Excellent
134725,18788,J. Vardy,1516,ST,91,Elite
134726,19319,M. Olsson,1516,,59,Very Good
134727,19492,J. Haugaard,1516,,29,Poor
134728,771,A. Kolarov,1516,,71,Excellent
134729,902,N. Matić,1516,,57,Good
134730,2299,Pedro,1516,,68,Excellent
134731,12765,G. Pellè,1516,,84,Exceptional
134732,18792,M. Britos,1516,,25,Poor
134733,18801,S. Prödl,1516,,56,Good
134734,18859,Artur Boruc,1516,,75,Excellent
134735,19512,Bojan Krkić,1516,,67,Very Good
134736,30805,V. Behrami,1516,,36,Okay
134737,83019,Micah Richards,1516,,45,Good
134738,12975,O. Ighalo,1516,,85,World Class
134739,18795,José Holebas,1516,,45,Good
134740,18809,Deulofeu,1516,,68,Excellent
134741,18827,C. Sánchez,1516,,23,Poor
134742,18830,M. Arnautović,1516,,83,Exceptional
134743,18893,F. Fernández,1516,,52,Good
134744,18908,J. Hart,1516,,75,Excellent
134745,19386,R. Aarons,1516,,40,Okay
134746,30409,J. Veretout,1516,,59,Very Good
134747,47261,Mathieu Flamini,1516,,22,Poor
134748,50785,B. Sagna,1516,,57,Good
134749,82028,Almen Abdi,1516,,48,Good
134750,174,C. Eriksen,1516,CAM,85,World Class
134751,176,E. Lamela,1516,Winger,81,Exceptional
134752,300,G. Wijnaldum,1516,,85,World Class
134753,307,X. Shaqiri,1516,,73,Excellent
134754,313,D. Ospina,1516,,25,Poor
134755,864,E. Can,1516,,39,Okay
134756,892,C. Smalling,1516,,43,Okay
134757,1459,A. Ramsey,1516,,73,Excellent
134758,1922,F. Thauvin,1516,,16,Poor
134759,2295,O. Giroud,1516,ST,87,World Class
134760,18824,Pedro Obiang,1516,,35,Okay
134761,18944,M. Yoshida,1516,,45,Good
134762,22096,Y. M'Vila,1516,,58,Very Good
134763,93587,M. van Ginkel,1516,,20,Poor
134764,147,Philippe Coutinho,1516,Winger,81,Exceptional
134765,624,N. Otamendi,1516,,45,Good
