card_id,player_name,season_year,position_pool,position,rt
130682,"Rayan",2025,Winger,FWD,65
130683,"R. Nelson",2024,CAM,FWD,31
130684,"V. Lindelöf",2024,CB,DEF,26
130685,"Matheus Cunha",2024,ST,FWD,86
130686,"Kepa",2024,GK,GK,75
130687,"João Pedro",2024,ST,FWD,82
130688,"M. Travers",2024,GK,GK,31
130689,"S. Johnstone",2024,GK,GK,39
130690,"J. Ramsey",2024,CM,MID,57
130691,"R. Aït-Nouri",2024,Winger,DEF,79
130692,"A. Elanga",2024,Winger,FWD,80
130693,"A. Garnacho",2024,ST,FWD,65
130694,"D. Ouattara",2024,Winger,FWD,73
130695,"O. Zinchenko",2024,FB,DEF,
130696,"Gabriel Jesus",2024,ST,FWD,49
130697,"B. Saka",2024,Winger,FWD,80
130698,"D. Rice",2024,CM,MID,76
130699,"E. Eze",2024,ST,MID,83
130700,"B. White",2024,FB,DEF,
130701,"W. Saliba",2024,CB,DEF,54
130702,"Gabriel Magalhães",2024,CB,DEF,66
130703,"C. Nørgaard",2024,CDM,MID,73
130704,"M. Ødegaard",2024,CM,MID,76
130705,"J. Timber",2024,FB,DEF,63
130706,"Mikel Merino",2024,CM,MID,76
130707,"J. Kiwior",2024,CB,DEF,45
130708,"R. Calafiori",2024,FB,DEF,61
130709,"E. Nwaneri",2024,Winger,MID,68
130710,"M. Lewis-Skelly",2024,FB,DEF,45
130711,"Alisson Becker",2024,GK,GK,
130712,"J. Gomez",2024,CB,DEF,51
130713,"A. Robertson",2024,FB,DEF,
130714,"V. van Dijk",2024,CB,DEF,64
130715,"C. Jones",2024,CM,MID,66
130716,"R. Gravenberch",2024,CDM,MID,
130717,"K. Havertz",2024,ST,FWD,77
130718,"I. Konaté",2024,CB,DEF,58
130719,"K. Tsimikas",2024,FB,DEF,49
130720,"L. Trossard",2024,Winger,FWD,79
130721,"A. Mac Allister",2024,CDM,MID,75
130722,"H. Elliott",2024,CM,MID,52
130723,"Gabriel Martinelli",2024,Winger,FWD,75
130724,"N. Madueke",2024,Winger,FWD,71
130725,"C. Bradley",2024,FB,DEF,52
130726,"M. Kerkez",2024,FB,DEF,71
130727,"B. Davies",2024,CB,DEF,
130728,"Mohamed Salah",2024,Winger,FWD,95
130729,"D. Szoboszlai",2024,CM,MID,79
130730,"A. Isak",2024,ST,FWD,90
130731,"D. Spence",2024,FB,DEF,59
130732,"K. Danso",2024,CB,DEF,38
130733,"D. Kulusevski",2024,CM,MID,78
130734,"C. Romero",2024,CB,DEF,50
130735,"G. Vicario",2024,GK,GK,
130736,"Pedro Porro",2024,FB,DEF,74
130737,"M. van de Ven",2024,CB,DEF,
130738,"R. Drăgușin",2024,CB,DEF,42
130739,"D. Udogie",2024,FB,DEF,57
130740,"A. Kinský",2024,GK,GK,35
130741,"R. Bentancur",2024,CM,MID,49
130742,"Richarlison",2024,ST,FWD,58
130743,"M. Kudus",2024,ST,MID,71
130744,"J. Maddison",2024,CAM,MID,83
130745,"A. Smith",2024,FB,DEF,30
130746,"D. Solanke",2024,ST,FWD,76
130747,"Y. Bissouma",2024,CM,MID,54
130748,"J. Araujo",2024,FB,DEF,
130749,"B. Johnson",2024,Winger,FWD,80
130750,"P. Sarr",2024,CM,MID,63
130751,"M. Tel",2024,Winger,FWD,46
130752,"W. Odobert",2024,Winger,FWD,44
130753,"L. Bergvall",2024,CM,MID,55
130754,"J. Kluivert",2024,Winger,FWD,84
130755,"R. Christie",2024,CDM,MID,61
130756,"T. Adams",2024,CDM,MID,
130757,"M. Senesi",2024,CB,DEF,
130758,"D. Brooks",2024,CM,MID,49
130759,"L. Cook",2024,CDM,MID,55
130760,"M. Tavernier",2024,CM,MID,71
130761,"A. Semenyo",2024,Winger,FWD,80
130762,"J. Hill",2024,FB,DEF,43
130763,"S. Ortega",2024,GK,GK,
130764,"Evanilson",2024,ST,FWD,74
130765,"A. Scott",2024,CDM,MID,
130766,"M. Akanji",2024,CB,DEF,
130767,"Rúben Dias",2024,CB,DEF,
130768,"J. Stones",2024,CB,DEF,55
130769,"P. Foden",2024,CM,MID,76
130770,"Bernardo Silva",2024,CM,MID,70
130771,"M. Kovačić",2024,CDM,MID,73
130772,"N. Aké",2024,CB,DEF,
130773,"Matheus Nunes",2024,FB,MID,67
130774,"J. Gvardiol",2024,FB,DEF,69
130775,"J. McAtee",2024,CM,MID,54
130776,"Nico González",2024,CDM,MID,38
130777,"R. Lewis",2024,FB,DEF,59
130778,"N. O&apos;Reilly",2024,FB,MID,50
130779,"A. Khusanov",2024,CB,DEF,
130780,"E. Haaland",2024,ST,FWD,89
130781,"J. Doku",2024,Winger,FWD,66
130782,"J. Lerma",2024,CDM,MID,
130783,"D. Kamada",2024,CDM,MID,
130784,"C. Doucouré",2024,CDM,MID,
130785,"D. Muñoz",2024,Winger,DEF,76
130786,"N. Clyne",2024,CB,DEF,26
130787,"D. Henderson",2024,GK,GK,
130788,"M. Lacroix",2024,CB,DEF,55
130789,"M. Guéhi",2024,CB,DEF,68
130790,"Omar Marmoush",2024,ST,FWD,67
130791,"C. Richards",2024,CB,DEF,46
130792,"T. Mitchell",2024,Winger,DEF,
130793,"Sávio",2024,Winger,FWD,63
130794,"J. Devenny",2024,ST,MID,47
130795,"A. Wharton",2024,CDM,MID,
130796,"I. Sarr",2024,ST,FWD,77
130797,"Robert Sánchez",2024,GK,GK,75
130798,"R. James",2024,FB,DEF,54
130799,"W. Fofana",2024,CB,DEF,
130800,"J. Mateta",2024,ST,FWD,83
130801,"Marc Cucurella",2024,FB,DEF,72
130802,"L. Colwill",2024,CB,DEF,59
130803,"M. Gusto",2024,FB,DEF,42
130804,"F. Jörgensen",2024,GK,GK,35
130805,"B. Badiashile",2024,CB,DEF,
130806,"C. Nkunku",2024,ST,FWD,57
130807,"Pedro Neto",2024,Winger,FWD,67
130808,"J. Pickford",2024,GK,GK,75
130809,"E. Fernández",2024,CDM,MID,80
130810,"T. Chalobah",2024,CB,DEF,66
130811,"M. Caicedo",2024,CDM,MID,63
130812,"C. Palmer",2024,CAM,MID,88
130813,"R. Lavia",2024,CDM,MID,51
130814,"N. Jackson",2024,ST,FWD,81
130815,"F. Buonanotte",2024,CM,MID,71
130816,"J. Garner",2024,CDM,MID,55
130817,"V. Mykolenko",2024,FB,DEF,58
130818,"M. Keane",2024,CB,DEF,63
130819,"J. Tarkowski",2024,CB,DEF,61
130820,"I. Gueye",2024,CDM,MID,64
130821,"J. Branthwaite",2024,CB,DEF,49
130822,"I. Ndiaye",2024,ST,FWD,69
130823,"D. McNeil",2024,CAM,FWD,70
130824,"J. Grealish",2024,CM,MID,47
130825,"Beto",2024,ST,FWD,69
130826,"N. Patterson",2024,FB,DEF,41
130827,"C. Alcaraz",2024,CM,MID,63
130828,"J. O&apos;Brien",2024,FB,DEF,56
130829,"S. Adingra",2024,Winger,FWD,53
130830,"T. Dibling",2024,Winger,MID,48
130831,"J. Sancho",2024,Winger,FWD,60
130832,"M. de Ligt",2024,CB,DEF,55
130833,"N. Mazraoui",2024,CB,DEF,
130834,"Casemiro",2024,CDM,MID,63
130835,"Diogo Dalot",2024,Winger,DEF,56
130836,"L. Shaw",2024,CB,DEF,
130837,"Bruno Fernandes",2024,ST,MID,85
130838,"Lisandro Martínez",2024,CB,DEF,61
130839,"H. Maguire",2024,CB,DEF,57
130840,"M. Mount",2024,ST,MID,39
130841,"M. Ugarte",2024,CDM,MID,59
130842,"J. Zirkzee",2024,ST,FWD,51
130843,"A. Diallo",2024,ST,FWD,80
130844,"K. Mainoo",2024,CDM,MID,
130845,"L. Yoro",2024,CB,DEF,
130846,"P. Dorgu",2024,Winger,DEF,
130847,"H. Amass",2024,Winger,DEF,
130848,"K. Trippier",2024,FB,DEF,58
130849,"F. Schär",2024,CB,DEF,66
130850,"E. Krafth",2024,CB,DEF,
130851,"Bruno Guimarães",2024,CM,MID,76
130852,"N. Pope",2024,GK,GK,
130853,"D. Burn",2024,CB,DEF,52
130854,"A. Ramsdale",2024,GK,GK,75
130855,"B. Mbeumo",2024,Winger,FWD,89
130856,"S. Tonali",2024,CM,MID,65
130857,"S. Botman",2024,CB,DEF,
130858,"T. Livramento",2024,FB,DEF,
130859,"R. Højlund",2024,ST,FWD,51
130860,"L. Miley",2024,CM,MID,47
130861,"J. Veltman",2024,FB,DEF,
130862,"Joelinton",2024,CM,MID,68
130863,"J. Willock",2024,CM,MID,44
130864,"Igor",2024,CB,DEF,
130865,"H. Barnes",2024,Winger,MID,81
130866,"L. Dunk",2024,CB,DEF,41
130867,"J. Murphy",2024,Winger,MID,85
130868,"A. Webster",2024,CB,DEF,
130869,"Y. Wissa",2024,ST,FWD,88
130870,"J. van Hecke",2024,CB,DEF,52
130871,"K. Mitoma",2024,CM,MID,82
130872,"B. Verbruggen",2024,GK,GK,
130873,"A. Gordon",2024,Winger,FWD,71
130874,"T. Lamptey",2024,FB,DEF,64
130875,"D. Welbeck",2024,ST,FWD,80
130876,"L. Digne",2024,FB,DEF,
130877,"M. O&apos;Riley",2024,CM,MID,60
130878,"E. Martínez",2024,GK,GK,
130879,"J. Enciso",2024,CM,MID,49
130880,"G. Rutter",2024,ST,FWD,65
130881,"M. Wieffer",2024,FB,MID,60
130882,"I. Maatsen",2024,FB,DEF,60
130883,"Y. Ayari",2024,CDM,MID,53
130884,"D. Gómez",2024,CDM,MID,50
130885,"J. Hinshelwood",2024,CDM,MID,70
130886,"B. Gruda",2024,CM,MID,61
130887,"C. Baleba",2024,CDM,MID,60
130888,"L. Bailey",2024,ST,FWD,43
130889,"B. Kamara",2024,CDM,MID,53
130890,"R. Barkley",2024,CDM,MID,60
130891,"Y. Tielemans",2024,CDM,MID,73
130892,"M. Rogers",2024,Winger,FWD,81
130893,"T. Mings",2024,CB,DEF,39
130894,"J.  McGinn",2024,CM,MID,59
130895,"M. Cash",2024,FB,DEF,53
130896,"E. Konsa",2024,CB,DEF,54
130897,"Pau Torres",2024,CB,DEF,
130898,"Álex Moreno",2024,FB,DEF,41
130899,"L. Bogarde",2024,FB,DEF,32
130900,"Andrés García",2024,FB,DEF,
130901,"Jorge Cuenca",2024,CB,DEF,
130902,"D. Malen",2024,ST,FWD,50
130903,"K. Tete",2024,FB,DEF,
130904,"Andreas Pereira",2024,CDM,MID,64
130905,"B. Leno",2024,GK,GK,
130906,"S. Berge",2024,CDM,MID,
130907,"J. Andersen",2024,CB,DEF,26
130908,"S. Lukić",2024,CDM,MID,
130909,"T. Castagne",2024,FB,DEF,
130910,"Adama Traoré",2024,ST,FWD,64
130911,"I. Diop",2024,CB,DEF,
130912,"T. Cairney",2024,CDM,MID,50
130913,"H. Wilson",2024,Winger,FWD,66
130914,"O. Watkins",2024,ST,FWD,88
130915,"A. Robinson",2024,FB,DEF,
130916,"C. Bassey",2024,CB,DEF,46
130917,"Rodrigo Muniz",2024,ST,FWD,72
130918,"C. Kelleher",2024,GK,GK,47
130919,"K. Ajer",2024,FB,DEF,
130920,"A. Iwobi",2024,CAM,FWD,79
130921,"R. Jiménez",2024,ST,FWD,81
130922,"M. Roerslev",2024,FB,DEF,52
130923,"D. Calvert-Lewin",2024,ST,FWD,50
130924,"S. Longstaff",2024,CM,MID,53
130925,"J. Harrison",2024,Winger,FWD,45
130926,"N. Collins",2024,CB,DEF,66
130927,"J. Justin",2024,FB,DEF,63
130928,"E. Pinnock",2024,CB,DEF,55
130929,"S. van den Berg",2024,CB,DEF,44
130930,"M. Kayode",2024,FB,DEF,44
130931,"N. Milenković",2024,CB,DEF,73
130932,"M. Sels",2024,GK,GK,
130933,"M. Damsgaard",2024,CM,MID,76
130934,"V. Janelt",2024,CDM,MID,56
130935,"M. Jensen",2024,CM,MID,45
130936,"K. Lewis-Potter",2024,FB,FWD,63
130937,"N. Williams",2024,FB,DEF,63
130938,"Fábio Carvalho",2024,ST,MID,54
130939,"K. Schade",2024,CM,MID,82
130940,"Y. Yarmolyuk",2024,CDM,MID,52
130941,"Murillo",2024,CB,DEF,54
130942,"K. Walker",2024,FB,DEF,
130943,"C. Hudson-Odoi",2024,Winger,FWD,61
130944,"O. Aina",2024,FB,DEF,59
130945,"N. Domínguez",2024,CDM,MID,
130946,"T. Awoniyi",2024,ST,FWD,31
130947,"M. Gibbs-White",2024,CM,MID,82
130948,"M. Dúbravka",2024,GK,GK,47
130949,"C. Wood",2024,ST,FWD,88
130950,"A. Tuanzebe",2024,FB,DEF,
130951,"R. Yates",2024,CDM,MID,54
130952,"I. Sangaré",2024,CDM,MID,
130953,"Morato",2024,CB,DEF,
130954,"L. Ugochukwu",2024,CDM,MID,55
130955,"J. Todibo",2024,CB,DEF,
130956,"K. Walker-Peters",2024,Winger,DEF,50
130957,"A. Areola",2024,GK,GK,70
130958,"T. Souček",2024,CM,MID,78
130959,"K. Mavropanos",2024,CB,DEF,58
130960,"Lucas Paquetá",2024,CM,MID,60
130961,"Emerson",2024,FB,DEF,60
130962,"G. Rodríguez",2024,CDM,MID,
130963,"J. Ward-Prowse",2024,CDM,MID,34
130964,"Ł. Fabiański",2024,GK,GK,53
130965,"M. Hermansen",2024,GK,GK,72
130966,"A. Wan-Bissaka",2024,FB,DEF,71
130967,"J. Bowen",2024,ST,FWD,86
130968,"O. Scarles",2024,Winger,DEF,44
130969,"Mateus Fernandes",2024,ST,MID,62
130970,"José Sá",2024,GK,GK,
130971,"C. Wilson",2024,ST,FWD,
130972,"M. Munetsi",2024,ST,MID,55
130973,"M. Doherty",2024,CB,DEF,61
130974,"J. Bellegarde",2024,ST,MID,72
130975,"N. Füllkrug",2024,ST,FWD,57
130976,"C. Summerville",2024,Winger,FWD,52
130977,"Toti Gomes",2024,CB,DEF,53
130978,"E. Agbadou",2024,CB,DEF,51
130979,"S. Bueno",2024,CB,DEF,
130980,"João Gomes",2024,CDM,MID,57
130981,"Y. Mosquera",2024,CB,DEF,52
130982,"André",2024,CDM,MID,
130983,"Rodrigo Gomes",2024,Winger,DEF,56
130984,"J. Strand Larsen",2024,ST,FWD,85
130985,"Hwang Hee-Chan",2024,ST,FWD,41
130986,"T. Doyle",2024,CDM,MID,
130987,"C. Burgess",2024,CB,DEF,
130988,"W. Smallbone",2024,CM,MID,38
130989,"C. Coady",2024,CB,DEF,45
130990,"C. Taylor",2024,FB,DEF,49
130991,"B. Brereton",2024,ST,FWD,34
130992,"N. Broadhead",2024,Winger,FWD,46
130993,"A. Cresswell",2024,CB,DEF,37
130994,"A. McCarthy",2024,GK,GK,31
130995,"J. Stephens",2024,CB,DEF,45
130996,"N. Wood-Gordon",2024,CB,DEF,41
130997,"R. Manning",2024,FB,DEF,49
130998,"J. Bree",2024,CB,DEF,41
130999,"C. Chaplin",2024,Winger,FWD,50
131000,"A. Bella-Kotchap",2024,CB,DEF,
131001,"Welington",2024,Winger,DEF,51
131002,"L. Woolfenden",2024,CB,DEF,37
131003,"F. Downes",2024,CDM,MID,52
131004,"J. Aribo",2024,CDM,MID,55
131005,"Y. Sugawara",2024,Winger,DEF,53
131006,"R. Stewart",2024,ST,FWD,34
131007,"C. Archer",2024,ST,FWD,40
131008,"A. Young",2024,FB,DEF,64
131009,"G. Hirst",2024,ST,FWD,54
131010,"J. Cajuste",2024,CDM,MID,50
131011,"S. Szmodics",2024,Winger,FWD,54
131012,"D. O&apos;Shea",2024,CB,DEF,
131013,"J. Taylor",2024,CDM,MID,38
131014,"L. Davis",2024,FB,DEF,58
131015,"J. Clarke",2024,Winger,FWD,
131016,"C. Townsend",2024,FB,DEF,
131017,"C. Walton",2024,GK,GK,39
131018,"W. Burns",2024,Winger,FWD,
131019,"A. Palmer",2024,GK,GK,
131020,"J. Greaves",2024,CB,DEF,54
131021,"H. Clarke",2024,FB,DEF,28
131022,"J. Philogene",2024,Winger,FWD,49
131023,"K. McAteer",2024,CM,MID,47
131024,"O. Skipp",2024,CDM,MID,49
131025,"H. Winks",2024,CDM,MID,44
131026,"J. Ayew",2024,Winger,FWD,56
131027,"W. Faes",2024,CB,DEF,45
131028,"Ricardo Pereira",2024,FB,DEF,
131029,"J. Vestergaard",2024,CB,DEF,
131030,"B. Soumaré",2024,CDM,MID,53
131031,"C. Okoli",2024,CB,DEF,47
131032,"L. Thomas",2024,FB,DEF,45
131033,"J. Stolarczyk",2024,GK,GK,47
131034,"V. Kristiansen",2024,FB,DEF,50
131035,"A. Fatawu",2024,Winger,FWD,59
131036,"B. El Khannouss",2024,CM,MID,61
131037,"S. Mavididi",2024,CAM,FWD,55
131038,"P. Daka",2024,ST,FWD,47
131039,"A. Doucouré",2024,CM,MID,61
131040,"A. Lallana",2024,CM,MID,45
131041,"Pablo Sarabia",2024,ST,MID,64
131042,"J. Evans",2024,CB,DEF,47
131043,"F. Forster",2024,GK,GK,39
131044,"C. Dawson",2024,CB,DEF,47
131045,"R. Sterling",2024,Winger,FWD,39
131046,"Diogo Jota",2024,ST,FWD,70
131047,"M. Antonio",2024,ST,FWD,38
131048,"Sam Morsy",2024,CDM,MID,52
131049,"A. Disasi",2024,CB,DEF,33
131050,"D. Núñez",2024,ST,FWD,65
131051,"T. Partey",2024,CM,MID,65
131052,"T. Alexander-Arnold",2024,FB,DEF,76
131053,"M. Rashford",2024,CAM,FWD,53
131054,"Gonçalo Guedes",2024,ST,FWD,58
131055,"Carlos Soler",2024,CM,MID,46
131056,"T. Werner",2024,Winger,FWD,44
131057,"V. Coufal",2024,FB,DEF,36
131058,"L. Díaz",2024,ST,FWD,84
131059,"M. Flekken",2024,GK,GK,
131060,"J. Quansah",2024,CB,DEF,36
131061,"I. Zabarnyi",2024,CB,DEF,51
131062,"Son Heung-Min",2024,Winger,FWD,81
131063,"J. Bednarek",2024,CB,DEF,56
131064,"M. Moore",2024,Winger,FWD,27
131065,"C. Eriksen",2024,CDM,MID,53
131066,"João Félix",2024,ST,FWD,54
131067,"K. De Bruyne",2024,CM,MID,77
131068,"J. Lindstrøm",2024,CM,MID,42
131069,"J. Vardy",2024,ST,FWD,76
131070,"P. Estupiñán",2024,FB,DEF,52
131071,"K. Sulemana",2024,ST,FWD,46
131072,"D. Huijsen",2024,CB,DEF,68
131073,"C. Gakpo",2024,Winger,FWD,80
131074,"Jorginho",2024,CM,MID,30
131075,"W. Hughes",2024,CDM,MID,
131076,"A. Armstrong",2024,ST,FWD,49
131077,"R. Sosa",2024,Winger,FWD,50
131078,"A. Gray",2024,CB,MID,37
131079,"Nélson Semedo",2024,Winger,DEF,
131080,"A. Onana",2024,GK,GK,
131081,"Ederson",2024,GK,GK,
131082,"İ. Gündoğan",2024,CDM,MID,66
131083,"Marco Asensio",2024,Winger,FWD,53
131084,"F. Kadıoğlu",2024,FB,DEF,45
131085,"E. Álvarez",2024,CDM,MID,
131086,"J. Durán",2024,ST,FWD,66
131087,"P. Onuachu",2024,ST,FWD,57
131088,"W. Ndidi",2024,CDM,MID,
131089,"M. Lemina",2024,CDM,MID,62
131090,"E. Ünal",2024,ST,FWD,48
131091,"A. Bayındır",2024,GK,GK,
131092,"Jota Silva",2024,Winger,FWD,55
131093,"A. Murić",2024,GK,GK,
131094,"Diego Carlos",2024,CB,DEF,
131095,"O. Vlachodimos",2023,GK,GK,31
131096,"K. Walker",2023,FB,DEF,60
131097,"V. Lindelöf",2023,CB,DEF,54
131098,"E. Smith Rowe",2023,CM,MID,35
131099,"Matheus Cunha",2023,ST,FWD,85
131100,"A. Iwobi",2023,CAM,FWD,55
131101,"E. Nketiah",2023,ST,FWD,65
131102,"J. Ramsey",2023,Winger,MID,47
131103,"E. Anderson",2023,CM,MID,44
131104,"A. Elanga",2023,Winger,FWD,76
131105,"A. Garnacho",2023,ST,FWD,71
131106,"D. Ouattara",2023,FB,FWD,64
131107,"W. Osula",2023,ST,FWD,23
131108,"O. Zinchenko",2023,FB,DEF,59
131109,"A. Sambi Lokonga",2023,CDM,MID,58
131110,"D. Rice",2023,CM,MID,82
131111,"João Pedro",2023,ST,FWD,76
131112,"David Raya",2023,GK,GK,75
131113,"E. Eze",2023,CM,MID,83
131114,"B. White",2023,FB,DEF,75
131115,"R. Aït-Nouri",2023,Winger,DEF,60
131116,"W. Saliba",2023,CB,DEF,59
131117,"Gabriel Magalhães",2023,CB,DEF,66
131118,"M. Ødegaard",2023,CAM,MID,85
131119,"J. Kiwior",2023,FB,DEF,64
131120,"Alisson Becker",2023,GK,GK,
131121,"J. Gomez",2023,FB,DEF,42
131122,"A. Robertson",2023,FB,DEF,69
131123,"V. van Dijk",2023,CB,DEF,63
131124,"C. Jones",2023,CM,MID,46
131125,"R. Gravenberch",2023,CM,MID,42
131126,"Gabriel Jesus",2023,ST,FWD,68
131127,"K. Havertz",2023,ST,FWD,85
131128,"I. Konaté",2023,CB,DEF,
131129,"B. Saka",2023,Winger,FWD,87
131130,"K. Tsimikas",2023,FB,DEF,58
131131,"L. Trossard",2023,Winger,FWD,80
131132,"A. Mac Allister",2023,CM,MID,75
131133,"W. Endo",2023,CM,MID,44
131134,"C. Nørgaard",2023,CM,MID,56
131135,"Gabriel Martinelli",2023,Winger,FWD,70
131136,"N. Madueke",2023,Winger,FWD,65
131137,"C. Bradley",2023,FB,DEF,63
131138,"M. Kerkez",2023,FB,DEF,
131139,"B. Davies",2023,CB,DEF,53
131140,"Mohamed Salah",2023,Winger,FWD,89
131141,"D. Szoboszlai",2023,CM,MID,62
131142,"A. Isak",2023,ST,FWD,88
131143,"Y. Bissouma",2023,CDM,MID,62
131144,"H. Elliott",2023,CM,MID,73
131145,"D. Kulusevski",2023,CM,MID,79
131146,"C. Romero",2023,CB,DEF,70
131147,"G. Vicario",2023,GK,GK,
131148,"João Palhinha",2023,CDM,MID,66
131149,"Pedro Porro",2023,FB,DEF,77
131150,"M. van de Ven",2023,CB,DEF,62
131151,"R. Drăgușin",2023,CB,DEF,38
131152,"D. Udogie",2023,FB,DEF,67
131153,"R. Bentancur",2023,CDM,MID,46
131154,"Richarlison",2023,ST,FWD,82
131155,"M. Senesi",2023,CB,DEF,77
131156,"M. Kudus",2023,CM,MID,82
131157,"J. Maddison",2023,CAM,MID,80
131158,"C. Mepham",2023,CB,DEF,41
131159,"A. Smith",2023,FB,DEF,51
131160,"D. Solanke",2023,ST,FWD,87
131161,"Đ. Petrović",2023,GK,GK,67
131162,"B. Johnson",2023,ST,FWD,55
131163,"P. Sarr",2023,CDM,MID,65
131164,"A. Scott",2023,CM,MID,46
131165,"W. Odobert",2023,Winger,FWD,53
131166,"M. Akanji",2023,CB,DEF,55
131167,"Rúben Dias",2023,CB,DEF,
131168,"J. Stones",2023,CB,DEF,45
131169,"J. Kluivert",2023,Winger,FWD,66
131170,"R. Christie",2023,CDM,MID,
131171,"P. Billing",2023,CM,MID,59
131172,"N. Aké",2023,CB,DEF,65
131173,"L. Cook",2023,CDM,MID,
131174,"K. Phillips",2023,CDM,MID,17
131175,"M. Tavernier",2023,CM,MID,68
131176,"A. Semenyo",2023,Winger,FWD,71
131177,"S. Ortega",2023,GK,GK,
131178,"L. Sinisterra",2023,Winger,FWD,60
131179,"J. Gvardiol",2023,FB,DEF,69
131180,"J. Trafford",2023,GK,GK,73
131181,"R. Lewis",2023,FB,DEF,56
131182,"Rodri",2023,CDM,MID,84
131183,"P. Foden",2023,CAM,MID,90
131184,"Bernardo Silva",2023,CAM,MID,82
131185,"E. Haaland",2023,ST,FWD,91
131186,"J. Doku",2023,Winger,FWD,71
131187,"M. Kovačić",2023,CDM,MID,48
131188,"J. Lerma",2023,CDM,MID,55
131189,"C. Doucouré",2023,CDM,MID,
131190,"D. Muñoz",2023,Winger,DEF,62
131191,"N. Clyne",2023,CB,DEF,44
131192,"M. Guéhi",2023,CB,DEF,
131193,"C. Richards",2023,CB,DEF,53
131194,"N. Ahamada",2023,,MID,35
131195,"J. McAtee",2023,Winger,MID,55
131196,"T. Mitchell",2023,FB,DEF,66
131197,"A. Wharton",2023,CDM,MID,
131198,"B. Badiashile",2023,CB,DEF,
131199,"O. Édouard",2023,ST,FWD,65
131200,"B. Chilwell",2023,Winger,DEF,
131201,"E. Fernández",2023,CDM,MID,62
131202,"Robert Sánchez",2023,GK,GK,58
131203,"T. Adarabioyo",2023,CB,DEF,56
131204,"R. James",2023,FB,DEF,51
131205,"T. Chalobah",2023,CB,DEF,45
131206,"J. Mateta",2023,ST,FWD,86
131207,"Marc Cucurella",2023,FB,DEF,56
131208,"M. Mudryk",2023,CM,MID,71
131209,"L. Colwill",2023,FB,DEF,57
131210,"M. Gusto",2023,FB,DEF,68
131211,"C. Nkunku",2023,ST,FWD,50
131212,"Pedro Neto",2023,Winger,FWD,70
131213,"J. Pickford",2023,GK,GK,75
131214,"M. Keane",2023,CB,DEF,45
131215,"J. Tarkowski",2023,CB,DEF,59
131216,"J. Branthwaite",2023,CB,DEF,61
131217,"S. Coleman",2023,FB,DEF,39
131218,"M. Caicedo",2023,CDM,MID,62
131219,"N. Patterson",2023,FB,DEF,52
131220,"C. Palmer",2023,CAM,MID,91
131221,"N. Jackson",2023,ST,FWD,85
131222,"D. Fofana",2023,ST,FWD,58
131223,"F. Buonanotte",2023,CM,MID,60
131224,"Diogo Dalot",2023,FB,DEF,66
131225,"L. Shaw",2023,FB,DEF,
131226,"J. Garner",2023,CDM,MID,60
131227,"V. Mykolenko",2023,FB,DEF,55
131228,"Lisandro Martínez",2023,CB,DEF,
131229,"H. Maguire",2023,CB,DEF,65
131230,"I. Gueye",2023,CDM,MID,62
131231,"D. McNeil",2023,Winger,FWD,62
131232,"J. Grealish",2023,CM,MID,61
131233,"Beto",2023,ST,FWD,48
131234,"S. Adingra",2023,Winger,FWD,62
131235,"K. Trippier",2023,FB,DEF,77
131236,"Casemiro",2023,CDM,MID,59
131237,"Bruno Fernandes",2023,CAM,MID,85
131238,"E. Krafth",2023,CB,DEF,
131239,"Antony",2023,CAM,FWD,60
131240,"J. Lascelles",2023,CB,DEF,45
131241,"N. Pope",2023,GK,GK,
131242,"M. Mount",2023,CM,MID,47
131243,"A. Ramsdale",2023,GK,GK,35
131244,"B. Mbeumo",2023,Winger,FWD,81
131245,"S. Botman",2023,CB,DEF,65
131246,"A. Diallo",2023,ST,FWD,48
131247,"T. Livramento",2023,FB,DEF,51
131248,"K. Mainoo",2023,CDM,MID,59
131249,"L. Hall",2023,FB,DEF,45
131250,"R. Højlund",2023,ST,FWD,77
131251,"Joelinton",2023,CM,MID,54
131252,"J. Willock",2023,CM,MID,39
131253,"F. Schär",2023,CB,DEF,69
131254,"Igor",2023,CB,DEF,
131255,"Bruno Guimarães",2023,CM,MID,82
131256,"H. Barnes",2023,Winger,MID,71
131257,"J. Steele",2023,GK,GK,
131258,"D. Burn",2023,FB,DEF,64
131259,"L. Dunk",2023,CB,DEF,65
131260,"J. Murphy",2023,Winger,MID,74
131261,"A. Webster",2023,CB,DEF,
131262,"Y. Wissa",2023,ST,FWD,81
131263,"S. Tonali",2023,CM,MID,39
131264,"J. van Hecke",2023,CB,DEF,57
131265,"B. Verbruggen",2023,GK,GK,
131266,"A. Gordon",2023,Winger,FWD,85
131267,"T. Lamptey",2023,FB,DEF,59
131268,"L. Miley",2023,CM,MID,58
131269,"J. Milner",2023,FB,MID,
131270,"J. Veltman",2023,FB,DEF,58
131271,"D. Welbeck",2023,ST,FWD,61
131272,"L. Digne",2023,FB,DEF,63
131273,"S. March",2023,CM,MID,60
131274,"M. Cash",2023,FB,DEF,65
131275,"E. Konsa",2023,FB,DEF,51
131276,"E. Martínez",2023,GK,GK,
131277,"Pau Torres",2023,CB,DEF,55
131278,"Álex Moreno",2023,FB,DEF,57
131279,"J. Enciso",2023,CM,MID,45
131280,"K. Mitoma",2023,CM,MID,69
131281,"J. Hinshelwood",2023,FB,MID,57
131282,"C. Baleba",2023,CDM,MID,
131283,"K. Tete",2023,FB,DEF,49
